Date,Open,High,Low,Close,Volume,EF_1,EF_2,Oil FutureTrend,Gold FutureTrend,Trend,Twitter Sentiments,FutureTrend
22/01/2019,123.3000031,123.8000031,121.5400009,122.5199966,10052400,0.433626018,-0.632608588,Negative,Negative,Negative,1602,Negative
23/01/2019,131.3699951,135,130.3099976,132.8899994,22063700,0.550106714,1.157040671,Negative,Positive,Positive,1818,Positive
24/01/2019,132.6300049,133.2100067,131.4299927,132.5299988,6322900,0.617976083,-0.075402322,Negative,Negative,Negative,984,Negative
25/01/2019,132.8699951,134.4400024,132.4299927,133.9700012,5707400,0.766169683,0.827881496,Positive,Negative,Positive,644,Negative
28/01/2019,133.1000061,134.8099976,132.5800018,134.2700043,5357700,0.75785008,0.879036901,Negative,Negative,Positive,634,Negative
29/01/2019,134.2899933,135.4100037,133.6000061,134.3300018,5037100,0.403313101,0.029792648,Negative,Negative,Positive,852,Negative
30/01/2019,134,135.0299988,133.25,134.3800049,4500900,0.634834639,0.283585733,Positive,Negative,Positive,853,Negative
31/01/2019,134.4499969,134.7200012,133.7400055,134.4199982,4884000,0.693873102,-0.02231222,Negative,Positive,Negative,761,Positive
01/02/2019,134.9700012,135.1999969,133.3500061,134.1000061,3806000,0.405407412,-0.644584063,Positive,Positive,Negative,710,Negative
04/02/2019,134.0200043,135.1999969,132.9900055,135.1900024,3966600,0.995477581,0.873002635,Positive,Positive,Positive,619,Negative
05/02/2019,135.2799988,135.8200073,134.9199982,135.5500031,5398900,0.699998305,0.199589204,Negative,Positive,Positive,693,Negative
06/02/2019,135.2200012,136.6499939,135.1699982,136.3200073,4879700,0.777035456,0.813493635,Positive,Positive,Positive,748,Positive
07/02/2019,133.5500031,134.4700012,132.1199951,133.1900024,4379400,0.455321083,-0.269562413,Negative,Negative,Negative,805,Negative
08/02/2019,132.3399963,133.7100067,132.1900024,133.7100067,3249800,1,1.035220201,Positive,Positive,Positive,1166,Negative
11/02/2019,134.2899933,135.1499939,133.9100037,133.9900055,3095100,0.064518114,-0.223388047,Negative,Negative,Negative,1518,Negative
12/02/2019,135.1499939,136.1999969,134.8600006,136.0500031,3317200,0.88806395,0.665933552,Negative,Negative,Positive,2720,Negative
13/02/2019,136.9199982,137.9199982,136.4100037,137.5200043,4253000,0.735102416,0.438216558,Negative,Positive,Positive,2728,Positive
14/02/2019,137.1699982,137.6000061,136.2100067,136.4799957,2789400,0.194236786,-0.503027229,Negative,Negative,Negative,2738,Negative
15/02/2019,137.5800018,138.1900024,137.3899994,138.0299988,3844100,0.799996185,0.327080202,Negative,Negative,Positive,1700,Negative
